"evt","id","perceived_at","game_id","event_type","event_index","inning","top_of_inning","outs_before_play","batter_id","batter_team_id","pitcher_id","pitcher_team_id","home_score","away_score","home_strike_count","away_strike_count","batter_count","pitches","total_strikes","total_balls","total_fouls","is_leadoff","is_pinch_hit","lineup_position","is_last_event_for_plate_appearance","bases_hit","runs_batted_in","is_sacrifice_hit","is_sacrifice_fly","outs_on_play","is_double_play","is_triple_play","is_wild_pitch","batted_ball_type","is_bunt","errors_on_play","batter_base_after_play","is_last_game_event","event_text","additional_context","season","day","parsing_error","parsing_error_list","fixed_error","fixed_error_list","home_ball_count","away_ball_count","away_base_count","home_base_count","tournament","game_id-2","day-2","season-2","last_game_event","home_odds","away_odds","weather","series_index","series_length","is_postseason","home_team","away_team","home_score-2","away_score-2","number_of_innings","ended_on_top_of_inning","ended_in_shame","terminology_id","rules_id","statsheet_id","winning_pitcher_id","losing_pitcher_id","tournament-2","outcomes","team_roster_id","team_id","position_id","valid_from","valid_until","player_id","position_type_id","tournament-3","id-2","player_id-2","valid_from-2","valid_until-2","player_name","deceased","hash","anticapitalism","base_thirst","buoyancy","chasiness","coldness","continuation","divinity","ground_friction","indulgence","laserlikeness","martyrdom","moxie","musclitude","omniscience","overpowerment","patheticism","ruthlessness","shakespearianism","suppression","tenaciousness","thwackability","tragicness","unthwackability","watchfulness","pressurization","cinnamon","total_fingers","soul","fate","peanut_allergy","armor","bat","ritual","coffee","blood","url_slug","tournament-4","evolution","batting_rating","pitching_rating","baserunning_rating","defense_rating"
"Jaylen Hotdogfingers hits Velasquez Alstott with a pitch! Velasquez Alstott is now Unstable!",391084,"2020-09-19 13:06:27.507","d4a8c355-e28d-43c1-9f97-14b87422fd73","HIT_BY_PITCH",23,2,False,2,"4ca52626-58cd-449d-88bb-f6d631588640","bfd38797-8404-4b38-8b82-341da28b1f83","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",2,2,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Velasquez Alstott batting for the Shoe Thieves."",""Jaylen Hotdogfingers hits Velasquez Alstott with a pitch! Velasquez Alstott is now Unstable!""}",NULL,6,99,False,"{}",False,"{}",4,4,4,4,-1,"d4a8c355-e28d-43c1-9f97-14b87422fd73",99,6,NULL,0.453691,0.546309,7,1,5,True,"bfd38797-8404-4b38-8b82-341da28b1f83","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,5,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","e4299a3b-6ae0-410b-ae8b-7a753090286a","04e14d7b-5021-4250-a3cd-932ba8e0a889","9786b2c9-1205-4718-b0f7-fc000ce91106",-1,"{""Jaylen Hotdogfingers hits Blood Hamburger with a pitch! Blood Hamburger is now Unstable!"",""Jaylen Hotdogfingers hits Velasquez Alstott with a pitch! Velasquez Alstott is now Unstable!"",""Jaylen Hotdogfingers hits Sebastian Woodman with a pitch! Sebastian Woodman is now Unstable!""}",36677,"bfd38797-8404-4b38-8b82-341da28b1f83",2,"2020-07-29 08:12:22.438","2021-04-08 14:30:58.06562","4ca52626-58cd-449d-88bb-f6d631588640",0,-1,156370,"4ca52626-58cd-449d-88bb-f6d631588640","2020-09-15 20:20:00.246","2020-09-25 17:05:00.122449","Velasquez Alstott",False,"a7fa47bc-fe93-25a1-f16c-9d14ec01cf3a",0.782828928360472,0.091811600497234,0.847681705976008,0.63762059244394,0.416292015438663,0.980627044613956,0.506163681368638,0.11492162692741,0.391390902765372,0.377511514650329,0.242258032535271,0.240702599544504,0.976075603096952,0.0588414663064889,0.243533508629872,0.840551535759254,0.478152632432953,0.262590704822235,0.663258775027008,0.320983165448862,0.88192291566433,0.1,0.836068555527542,0.362375287483168,0.938492322496141,0.479360209938982,12,6,79,False,"","","Shouting 'GAMETIME!'",6,10,"velasquez-alstott",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Sebastian Woodman with a pitch! Sebastian Woodman is now Unstable!",392269,"2020-09-19 13:16:19.887","d4a8c355-e28d-43c1-9f97-14b87422fd73","HIT_BY_PITCH",52,6,False,0,"15d3a844-df6b-4193-a8f5-9ab129312d8d","bfd38797-8404-4b38-8b82-341da28b1f83","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",2,4,3,3,0,"{C,C,B}",2,1,0,True,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Bottom of 7, Charleston Shoe Thieves batting."",""Sebastian Woodman batting for the Shoe Thieves."",""Strike, looking. 0-1"",""Strike, looking. 0-2"",""Ball. 1-2"",""Jaylen Hotdogfingers hits Sebastian Woodman with a pitch! Sebastian Woodman is now Unstable!""}",NULL,6,99,False,"{}",False,"{}",4,4,4,4,-1,"d4a8c355-e28d-43c1-9f97-14b87422fd73",99,6,NULL,0.453691,0.546309,7,1,5,True,"bfd38797-8404-4b38-8b82-341da28b1f83","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,5,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","e4299a3b-6ae0-410b-ae8b-7a753090286a","04e14d7b-5021-4250-a3cd-932ba8e0a889","9786b2c9-1205-4718-b0f7-fc000ce91106",-1,"{""Jaylen Hotdogfingers hits Blood Hamburger with a pitch! Blood Hamburger is now Unstable!"",""Jaylen Hotdogfingers hits Velasquez Alstott with a pitch! Velasquez Alstott is now Unstable!"",""Jaylen Hotdogfingers hits Sebastian Woodman with a pitch! Sebastian Woodman is now Unstable!""}",36804,"bfd38797-8404-4b38-8b82-341da28b1f83",5,"2020-08-05 14:05:51.269","2021-03-16 12:01:28.862293","15d3a844-df6b-4193-a8f5-9ab129312d8d",0,-1,156329,"15d3a844-df6b-4193-a8f5-9ab129312d8d","2020-09-13 20:55:52.863","2020-10-13 00:18:00.497412","Sebastian Woodman",False,"b2477cd9-50e1-08e3-42c1-29c791dc33ab",0.353727311984293,0.431208719759685,0.53495637653823,0.979224172230178,0.679326280185506,0.456175185337638,0.610370059668387,0.176972483151539,1.0156543116812,0.901517057881358,0.325621608843247,0.811018335212105,0.0397117741511848,0.440827873079863,1.01800126581609,0.148118502213237,0.538701174989785,0.545579164732725,0.196233048956411,1.00556555213241,0.382457367848893,0.1,0.210203619714752,0.208504416359127,0.917244230484846,0.731014998142687,11,5,70,True,"","","Astral projection",2,4,"sebastian-woodman",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!",397458,"2020-09-19 18:02:53.779","71b101ae-d358-4e6e-a965-d6c3768ffba3","HIT_BY_PITCH",7,1,True,1,"ce0e57a7-89f5-41ea-80f9-6e649dd54089","57ec08cc-0411-4643-b304-0e80dbc15ac7","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Yong Wright batting for the Mild Wings."",""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!""}",NULL,6,104,False,"{}",False,"{}",4,4,4,4,-1,"71b101ae-d358-4e6e-a965-d6c3768ffba3",104,6,NULL,0.557613,0.442387,7,1,5,True,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","57ec08cc-0411-4643-b304-0e80dbc15ac7",7,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","3b3a1dbe-6ece-4d30-9557-b77b9fa03b68","04e14d7b-5021-4250-a3cd-932ba8e0a889","089af518-e27c-4256-adc8-62e3f4b30f43",-1,"{""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!"",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!"",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!"",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",36379,"57ec08cc-0411-4643-b304-0e80dbc15ac7",4,"2020-07-29 08:12:22.438","2021-06-20 18:01:18.207122","ce0e57a7-89f5-41ea-80f9-6e649dd54089",0,-1,156323,"ce0e57a7-89f5-41ea-80f9-6e649dd54089","2020-09-13 20:55:52.345","2020-10-05 18:20:00.123927","Yong Wright",False,"707e9f91-0df1-8f4e-7d2e-88d39a9fd39c",0.694892309866141,0.674754258557765,0.642300809541342,0.0894352288137825,0.366703025382153,0.791570217271714,0.437615556146109,0.933879390220917,0.208413477516696,0.407014764360599,0.939579720293654,0.223320376933698,0.398140674858716,0.67127479059274,0.144294761768568,0.027940654642713,0.620861866550353,0.464597399530731,0.370988013231489,0.472734853628547,0.139506257126361,0.1,0.03,0.53270856039168,0.276968231367289,0.806206699725476,12,2,64,False,"","","Reading",6,5,"yong-wright",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!",397742,"2020-09-19 18:06:54.889","71b101ae-d358-4e6e-a965-d6c3768ffba3","HIT_BY_PITCH",22,2,True,2,"cd68d3a6-7fbc-445d-90f1-970c955e32f4","57ec08cc-0411-4643-b304-0e80dbc15ac7","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",5,0,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Miguel Wheeler batting for the Mild Wings."",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!""}",NULL,6,104,False,"{}",False,"{}",4,4,4,4,-1,"71b101ae-d358-4e6e-a965-d6c3768ffba3",104,6,NULL,0.557613,0.442387,7,1,5,True,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","57ec08cc-0411-4643-b304-0e80dbc15ac7",7,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","3b3a1dbe-6ece-4d30-9557-b77b9fa03b68","04e14d7b-5021-4250-a3cd-932ba8e0a889","089af518-e27c-4256-adc8-62e3f4b30f43",-1,"{""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!"",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!"",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!"",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",36376,"57ec08cc-0411-4643-b304-0e80dbc15ac7",1,"2020-07-29 08:12:22.438","2020-09-19 20:20:41.37","cd68d3a6-7fbc-445d-90f1-970c955e32f4",0,-1,156412,"cd68d3a6-7fbc-445d-90f1-970c955e32f4","2020-09-17 00:10:00.624","2020-09-19 20:25:00.674","Miguel Wheeler",False,"207d0a62-263a-8d0f-314d-9075264645ef",0.847802068254365,0.03,0.01,0.380205849130828,0.492902286329368,0.867827248350675,0.457714599594038,0.492300775385173,0.0852381455830895,0.793553681879026,0.535714922613717,0.504333939247678,0.449717358717353,0.758127729717863,0.853534754652234,0.479254857584443,0.437512767857389,0.966325643510413,0.444707002103273,0.745671546574421,0.105988025381427,0.1,0.805290971254355,0.303002471685167,0.183925818378969,0.854999828464865,12,9,78,True,"","","Theft",7,5,"miguel-wheeler",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!",398098,"2020-09-19 18:13:55.029","71b101ae-d358-4e6e-a965-d6c3768ffba3","HIT_BY_PITCH",46,5,True,0,"80e474a3-7d2b-431d-8192-2f1e27162607","57ec08cc-0411-4643-b304-0e80dbc15ac7","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",5,0,3,3,0,"{}",0,0,0,True,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Top of 6, Mexico City Mild Wings batting."",""Summers Preston batting for the Mild Wings."",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!""}",NULL,6,104,False,"{}",False,"{}",4,4,4,4,-1,"71b101ae-d358-4e6e-a965-d6c3768ffba3",104,6,NULL,0.557613,0.442387,7,1,5,True,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","57ec08cc-0411-4643-b304-0e80dbc15ac7",7,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","3b3a1dbe-6ece-4d30-9557-b77b9fa03b68","04e14d7b-5021-4250-a3cd-932ba8e0a889","089af518-e27c-4256-adc8-62e3f4b30f43",-1,"{""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!"",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!"",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!"",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",36375,"57ec08cc-0411-4643-b304-0e80dbc15ac7",0,"2020-07-29 08:12:22.438","2021-04-21 23:07:50.303692","80e474a3-7d2b-431d-8192-2f1e27162607",0,-1,156312,"80e474a3-7d2b-431d-8192-2f1e27162607","2020-09-13 20:55:52.345","2020-10-09 12:06:00.536853","Summers Preston",False,"e731472b-f373-4b5c-68b6-cfed65114eb6",0.0467605173845573,0.225630694152625,0.570782686135893,0.0980635968752806,0.0770953088224398,0.03,0.795393022290073,0.940775932038319,0.0389290922436183,0.340626819415297,0.517663773834737,0.03,0.94114257606393,0.849008372389667,0.0332778070662885,0.190982836996594,0.309339430249939,0.0735209992770956,0.87441044524797,0.515374179868625,0.567781626027675,0.1,0.566673554564904,0.185650033447501,0.262505690622312,0.846711273488702,12,7,69,True,"","","Shivering",5,9,"summers-preston",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!",398221,"2020-09-19 18:16:35.605","71b101ae-d358-4e6e-a965-d6c3768ffba3","HIT_BY_PITCH",55,6,True,1,"4204c2d1-ca48-4af7-b827-e99907f12d61","57ec08cc-0411-4643-b304-0e80dbc15ac7","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",5,0,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Axel Cardenas batting for the Mild Wings."",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!""}",NULL,6,104,False,"{}",False,"{}",4,4,4,4,-1,"71b101ae-d358-4e6e-a965-d6c3768ffba3",104,6,NULL,0.557613,0.442387,7,1,5,True,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","57ec08cc-0411-4643-b304-0e80dbc15ac7",7,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","3b3a1dbe-6ece-4d30-9557-b77b9fa03b68","04e14d7b-5021-4250-a3cd-932ba8e0a889","089af518-e27c-4256-adc8-62e3f4b30f43",-1,"{""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!"",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!"",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!"",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",36380,"57ec08cc-0411-4643-b304-0e80dbc15ac7",5,"2020-07-29 08:12:22.438","2020-09-20 19:15:35.88","4204c2d1-ca48-4af7-b827-e99907f12d61",0,-1,156307,"4204c2d1-ca48-4af7-b827-e99907f12d61","2020-09-13 20:55:52.345","2020-10-14 01:32:00.562111","Axel Cardenas",False,"3f5e82cb-acb1-2787-4e7d-b983ee9312d8",0.397286137035618,0.714803394476132,0.734669789504284,0.923727379097985,0.110099331158673,0.289898189477809,0.284505001134931,0.238510798783609,0.691545447460417,0.156742584438432,0.324952076375543,0.112060994305473,0.740811645962747,0.056341195245013,0.194418783003324,0.551153074170955,0.378021741876284,0.145027212371496,0.03,0.638719052661494,0.327569013227532,0.1,0.127664562494147,0.431508267044326,0.139261918575004,0.279442794657921,12,7,35,True,"","","Playing pranks",11,12,"axel-cardenas",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!",398427,"2020-09-19 18:22:55.066","71b101ae-d358-4e6e-a965-d6c3768ffba3","HIT_BY_PITCH",76,8,True,2,"e4f1f358-ee1f-4466-863e-f329766279d0","57ec08cc-0411-4643-b304-0e80dbc15ac7","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",7,1,3,3,0,"{C}",1,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Ronan Combs batting for the Mild Wings."",""Strike, looking. 0-1"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",NULL,6,104,False,"{}",False,"{}",4,4,4,4,-1,"71b101ae-d358-4e6e-a965-d6c3768ffba3",104,6,NULL,0.557613,0.442387,7,1,5,True,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","57ec08cc-0411-4643-b304-0e80dbc15ac7",7,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","3b3a1dbe-6ece-4d30-9557-b77b9fa03b68","04e14d7b-5021-4250-a3cd-932ba8e0a889","089af518-e27c-4256-adc8-62e3f4b30f43",-1,"{""Jaylen Hotdogfingers hits Yong Wright with a pitch! Yong Wright is now Unstable!"",""Jaylen Hotdogfingers hits Miguel Wheeler with a pitch! Miguel Wheeler is now Unstable!"",""Jaylen Hotdogfingers hits Summers Preston with a pitch! Summers Preston is now Unstable!"",""Jaylen Hotdogfingers hits Axel Cardenas with a pitch! Axel Cardenas is now Unstable!"",""Jaylen Hotdogfingers hits Ronan Combs with a pitch! Ronan Combs is now Unstable!""}",36381,"57ec08cc-0411-4643-b304-0e80dbc15ac7",6,"2020-07-29 08:12:22.438","2021-04-25 18:01:12.410797","e4f1f358-ee1f-4466-863e-f329766279d0",0,-1,156325,"e4f1f358-ee1f-4466-863e-f329766279d0","2020-09-13 20:55:52.345","2020-10-09 10:20:00.506548","Ronan Combs",False,"715f1de5-564e-f969-e2b2-fc8b107178bf",0.613526221037499,0.358422193426755,0.204155994803496,0.592511889265723,0.135372544015023,0.577105978766964,0.546897374806348,0.413280898462512,0.4817796602208,0.119269468353394,0.594528054354214,0.65140695252158,0.169304225691597,0.760931618317838,0.665007909861346,0.41770313663478,0.292836867275803,0.232009449471684,0.135935688328985,0.599691271925042,0.211522556675247,0.1,0.276268987636039,0.03,0.528508013042992,0.330012551150791,12,8,4,True,"","","Philosophy",2,8,"ronan-combs",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Flickering!",403100,"2020-09-21 20:16:21.157","e28dec9d-f85b-481e-9c8d-6e1544d024ff","HIT_BY_PITCH",50,5,False,2,"53e701c7-e3c8-4e18-ba05-9b41b4b64cda","adc5b394-8f76-416d-9ce9-813706877b84","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{B,C,C}",2,3,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Ball. 3-0"",""Strike, looking. 3-1"",""Strike, looking. 3-2"",""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Flickering!""}",NULL,7,4,False,"{}",False,"{}",4,4,4,4,-1,"e28dec9d-f85b-481e-9c8d-6e1544d024ff",4,7,NULL,0.45527,0.54473,11,2,3,False,"adc5b394-8f76-416d-9ce9-813706877b84","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,3,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5e14a44c-5e8d-4ec3-bf2e-52e60e3bef84","04e14d7b-5021-4250-a3cd-932ba8e0a889","a199a681-decf-4433-b6ab-5454450bbe5e",-1,"{""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Flickering!""}",37058,"adc5b394-8f76-416d-9ce9-813706877b84",6,"2020-09-13 19:17:57.703","2020-10-18 19:00:09.443928","53e701c7-e3c8-4e18-ba05-9b41b4b64cda",0,-1,156418,"53e701c7-e3c8-4e18-ba05-9b41b4b64cda","2020-09-17 00:10:01.251","2020-09-25 12:25:00.777771","Marquez Clark",False,"9cbbe327-b5a3-df08-9bca-9e215c18b830",1.08073304299731,0.346630579435706,0.867286335751053,0.715305722785257,0.513995522013556,0.875063234012153,0.166165752502489,0.778828262275952,0.654154165619308,0.827010587600905,0.818999221649843,0.838324309362373,0.759300176915014,0.550333607521595,0.961738364387675,0.0726383714835002,0.366431493514079,0.744912164285139,0.155063001609554,1.13156830543199,0.234706763245868,0.1,0.338079549162161,1.17462518903032,0.01,0.426370403848517,10,9,58,True,"","","Glimpsing the infinite",13,8,"marquez-clark",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Pudge Nakatamo with a pitch! Pudge Nakatamo is now Flickering!",407378,"2020-09-22 01:07:23.39","6084dd07-3a51-4548-af54-5ff8ab9719fd","HIT_BY_PITCH",21,2,True,2,"cc11963b-a05b-477b-b154-911dc31960df","adc5b394-8f76-416d-9ce9-813706877b84","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",2,1,3,3,0,"{S}",1,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Pudge Nakatamo batting for the Breath Mints."",""Strike, swinging. 0-1"",""Jaylen Hotdogfingers hits Pudge Nakatamo with a pitch! Pudge Nakatamo is now Flickering!""}",NULL,7,9,False,"{}",False,"{}",4,4,4,4,-1,"6084dd07-3a51-4548-af54-5ff8ab9719fd",9,7,NULL,0.635064,0.364936,12,1,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","adc5b394-8f76-416d-9ce9-813706877b84",5,4,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","d077afe5-58a7-40c1-afa8-7f01596b47e1","04e14d7b-5021-4250-a3cd-932ba8e0a889","a199a681-decf-4433-b6ab-5454450bbe5e",-1,"{""Jaylen Hotdogfingers hits Pudge Nakatamo with a pitch! Pudge Nakatamo is now Flickering!""}",37079,"adc5b394-8f76-416d-9ce9-813706877b84",0,"2020-09-18 17:16:09.782","2021-03-07 19:01:07.226651","cc11963b-a05b-477b-b154-911dc31960df",0,-1,156593,"cc11963b-a05b-477b-b154-911dc31960df","2020-09-18 20:13:26.634","2020-10-14 01:32:00.562111","Pudge Nakatamo",False,"b7ff4b95-1b3d-cc21-ba80-efbc3b98a461",0.907274953220275,0.935606747293341,0.863451785178222,0.437324903868244,0.968564654032187,0.376872343685978,0.867593759436808,0.0118955171416817,0.85909315599673,0.218807821415013,0.140479158786768,0.204338528487778,0.362415637155495,0.160037049261699,0.452059719177695,0.0480644174684308,0.285630917799923,0.677953450700895,0.507568970078891,0.68104515213033,0.0983024847125409,0.1,0.260058216251164,0.657655618612954,0.777819782802657,0.0589894838377618,10,6,42,True,"","","Reading theory",12,7,"pudge-nakatamo",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Bevan Wise with a pitch! Bevan Wise is now Flickering!",406245,"2020-09-22 06:03:04.657","f0916559-c12d-4da0-b697-7248044ca983","HIT_BY_PITCH",8,1,True,0,"ac69dba3-6225-4afd-ab4b-23fc78f730fb","7966eb04-efcc-499b-8f03-d13916330531","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{C,B}",1,1,0,True,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Top of 2, Yellowstone Magic batting."",""Bevan Wise batting for the Magic."",""Strike, looking. 0-1"",""Ball. 1-1"",""Jaylen Hotdogfingers hits Bevan Wise with a pitch! Bevan Wise is now Flickering!""}",NULL,7,14,False,"{}",False,"{}",4,4,4,4,-1,"f0916559-c12d-4da0-b697-7248044ca983",14,7,NULL,0.673425,0.326575,7,3,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","7966eb04-efcc-499b-8f03-d13916330531",1,0,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","784a5ff4-c817-4856-9a1f-6b951f3b4c24","04e14d7b-5021-4250-a3cd-932ba8e0a889","9397ed91-608e-4b13-98ea-e94c795f651e",-1,"{""Jaylen Hotdogfingers hits Bevan Wise with a pitch! Bevan Wise is now Flickering!""}",36428,"7966eb04-efcc-499b-8f03-d13916330531",3,"2020-07-29 08:12:22.438","2021-04-05 17:40:12.317","ac69dba3-6225-4afd-ab4b-23fc78f730fb",0,-1,156235,"ac69dba3-6225-4afd-ab4b-23fc78f730fb","2020-09-13 20:55:46.185","2020-10-14 01:32:00.407629","Bevan Wise",False,"0f0b70fa-c056-7b88-076e-e83a4b135afd",0.348034018881036,0.03,0.214408221779639,0.647109904991657,0.65319356241844,0.791917527123202,0.373959520645871,0.822057670748712,0.909500583403782,0.433908483073191,0.988845440150624,0.450214386683672,0.283641729614411,0.782622304646117,0.826943661492734,0.919683556074244,0.813917112042136,0.0754928576901304,0.30194241415933,0.767970537158462,0.988279885701413,0.1,0.196495575092736,0.569966378269004,0.774578000350653,0.308181115546084,12,5,5,True,"","","Eating",1,11,"bevan-wise",-1,0,-1.0,-1.0,-1.0,-1.0
