"team_roster_id","team_id","position_id","valid_from","valid_until","player_id","position_type_id","tournament"
44026,"878c1bf6-0d21-4659-bfee-916c8314d69c",1,"2021-07-25 03:40:56.77879","2021-07-27 23:12:54.935199","bf6a24d1-4e89-4790-a4ba-eeb2870cbf6f",1,-1
42931,"878c1bf6-0d21-4659-bfee-916c8314d69c",6,"2021-07-19 17:19:19.522568","2021-07-27 23:12:54.935199","0ecf6190-f869-421a-b339-29195d30d37c",4,-1
43856,"b024e975-1c4a-4575-8936-a3754a08806a",0,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","41bdb527-1fb2-487d-8237-093958e737e4",0,-1
43857,"b024e975-1c4a-4575-8936-a3754a08806a",1,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","c3dc7aa2-e27b-4859-bbf0-47ba66c03186",0,-1
43858,"b024e975-1c4a-4575-8936-a3754a08806a",2,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","817dee99-9ccf-4f41-84e3-dc9773237bc8",0,-1
43859,"b024e975-1c4a-4575-8936-a3754a08806a",3,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","733d80f1-2485-40f7-828b-fd7cd8243a01",0,-1
43860,"b024e975-1c4a-4575-8936-a3754a08806a",4,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","17397256-c28c-4cad-85f2-a21768c66e67",0,-1
43861,"b024e975-1c4a-4575-8936-a3754a08806a",5,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","cbd19e6f-3d08-4734-b23f-585330028665",0,-1
43862,"b024e975-1c4a-4575-8936-a3754a08806a",6,"2021-07-25 00:27:39.550091","2021-07-27 23:19:21.072756","042962c8-4d8b-44a6-b854-6ccef3d82716",0,-1
44133,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",3,"2021-07-25 18:01:08.242413","2021-07-27 23:19:31.0794","409d1c96-760b-4a96-9a3c-481112ddf37b",1,-1
44494,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",13,"2021-07-26 17:14:37.784391","2021-07-27 23:19:31.0794","ce99d7af-ba75-48a7-a5d8-d46f543829f2",4,-1
43404,"f02aeae2-5e6a-4098-9842-02d2273f25c7",1,"2021-07-23 02:22:30.544197","2021-07-27 23:24:06.787868","333067fd-c2b4-4045-a9a4-e87a8d0332d0",1,-1
44888,"2e22beba-8e36-42ba-a8bf-975683c52b5f",1,"2021-07-27 23:24:11.799525",NULL,"1d424e2a-d0f2-4c52-855b-d10064d6aca0",0,-1
44889,"2e22beba-8e36-42ba-a8bf-975683c52b5f",3,"2021-07-27 23:24:11.799525",NULL,"22be4191-f541-4a2c-b9d3-5d6528638497",4,-1
44019,"747b8e4a-7e50-4638-a973-ea7950a3e739",4,"2021-07-25 03:40:56.77879","2021-07-26 19:36:11.923649","ad56f749-ee48-4a85-9827-8455aeafe276",0,-1
44165,"7966eb04-efcc-499b-8f03-d13916330531",15,"2021-07-25 18:01:08.242413","2021-07-26 21:11:09.463495","51dab868-820b-4969-8bba-bde0be8090d7",4,-1
44542,"7966eb04-efcc-499b-8f03-d13916330531",2,"2021-07-26 21:11:09.463495","2021-07-26 21:24:18.336818","51dab868-820b-4969-8bba-bde0be8090d7",1,-1
44543,"7966eb04-efcc-499b-8f03-d13916330531",15,"2021-07-26 21:11:09.463495","2021-07-26 21:24:18.336818","09f2787a-3352-41a6-8810-d80e97b253b5",4,-1
44546,"26f947db-4e2a-41a5-896c-02cf8eb47af0",0,"2021-07-26 21:47:06.735249",NULL,"059c5ccd-2927-4609-96f5-d1b6dfdcf21f",0,-1
44547,"26f947db-4e2a-41a5-896c-02cf8eb47af0",1,"2021-07-26 21:47:06.735249",NULL,"cdf9db8b-003d-4a59-bb26-a782f4cfcabd",0,-1
44548,"26f947db-4e2a-41a5-896c-02cf8eb47af0",2,"2021-07-26 21:47:06.735249",NULL,"69ef4a76-0495-4fdc-a185-8ce9a7eed171",0,-1
44549,"26f947db-4e2a-41a5-896c-02cf8eb47af0",3,"2021-07-26 21:47:06.735249",NULL,"0f29d900-d8fd-40b4-8a79-064ff374f917",0,-1
44353,"bfd38797-8404-4b38-8b82-341da28b1f83",9,"2021-07-25 18:01:13.240231","2021-07-27 01:09:19.340181","2859166d-6aed-4262-b05b-db85c49b3391",4,-1
43985,"36569151-a2fb-43c1-9df7-2df512424c82",2,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","4b3e8e9b-6de1-4840-8751-b1fb45dc5605",0,-1
43986,"36569151-a2fb-43c1-9df7-2df512424c82",3,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","5dbf11c0-994a-4482-bd1e-99379148ee45",0,-1
43987,"36569151-a2fb-43c1-9df7-2df512424c82",4,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","81d7d022-19d6-427d-aafc-031fcb79b29e",0,-1
44507,"36569151-a2fb-43c1-9df7-2df512424c82",9,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","8d81b190-d3b8-4cd9-bcec-0e59fdd7f2bc",4,-1
44508,"36569151-a2fb-43c1-9df7-2df512424c82",10,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","94d772c7-0254-4f08-814c-f6fc58fcfb9b",4,-1
44509,"36569151-a2fb-43c1-9df7-2df512424c82",11,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","c4dec95e-78a1-4840-b209-b3b597181534",4,-1
44510,"36569151-a2fb-43c1-9df7-2df512424c82",12,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","b7cdb93b-6f9d-468a-ae00-54cbc324ee84",4,-1
44511,"36569151-a2fb-43c1-9df7-2df512424c82",13,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","c4951cae-0b47-468b-a3ac-390cc8e9fd05",4,-1
44512,"36569151-a2fb-43c1-9df7-2df512424c82",14,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","5d063a91-31b3-4688-97a7-e34a7181da30",4,-1
44513,"36569151-a2fb-43c1-9df7-2df512424c82",15,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","cc113432-5f9b-46f8-9745-09f999d51801",4,-1
44514,"36569151-a2fb-43c1-9df7-2df512424c82",16,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","766dfd1e-11c3-42b6-a167-9b2d568b5dc0",4,-1
44515,"36569151-a2fb-43c1-9df7-2df512424c82",17,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","947ea345-6d0c-44b8-9126-90b9d247fd0f",4,-1
44516,"36569151-a2fb-43c1-9df7-2df512424c82",18,"2021-07-26 17:31:10.481837","2021-07-27 03:37:28.474574","21ea41b6-c122-46d9-ac09-3e23caad17f0",4,-1
44537,"a37f9158-7f82-46bc-908c-c9e2dda7c33b",4,"2021-07-26 19:21:14.070546","2021-07-28 21:25:25.654687","3ab4ec02-17d9-4c4a-b956-aa170bf58a6e",1,-1
44884,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",3,"2021-07-27 23:19:31.0794","2021-07-30 00:15:26.544579","ce99d7af-ba75-48a7-a5d8-d46f543829f2",1,-1
44885,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",13,"2021-07-27 23:19:31.0794","2021-07-30 00:15:26.544579","409d1c96-760b-4a96-9a3c-481112ddf37b",4,-1
44541,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,"2021-07-26 20:03:41.018109","2021-07-30 19:00:12.570881","cbe48f62-1ec9-4983-af1b-edcf956dfd40",0,-1
44590,"36569151-a2fb-43c1-9df7-2df512424c82",1,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","4b3e8e9b-6de1-4840-8751-b1fb45dc5605",0,-1
44591,"36569151-a2fb-43c1-9df7-2df512424c82",2,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","5dbf11c0-994a-4482-bd1e-99379148ee45",0,-1
44592,"36569151-a2fb-43c1-9df7-2df512424c82",3,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","81d7d022-19d6-427d-aafc-031fcb79b29e",0,-1
44593,"36569151-a2fb-43c1-9df7-2df512424c82",4,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","16aff709-e855-47c8-8818-b9ba66e90fe8",0,-1
44539,"747b8e4a-7e50-4638-a973-ea7950a3e739",4,"2021-07-26 19:36:11.923649","2021-07-30 20:00:16.540657","1db2f602-64b1-4a5c-8697-1932cc2c6df1",0,-1
44540,"747b8e4a-7e50-4638-a973-ea7950a3e739",24,"2021-07-26 19:36:11.923649","2021-07-30 20:00:16.540657","ad56f749-ee48-4a85-9827-8455aeafe276",4,-1
44290,"9debc64f-74b7-4ae1-a4d6-fce0144b6ea5",5,"2021-07-25 18:01:13.240231","2021-07-27 04:16:04.897877","67e435a4-62dc-4272-a2fc-b2576f9e0510",4,-1
44538,"a37f9158-7f82-46bc-908c-c9e2dda7c33b",5,"2021-07-26 19:21:14.070546","2021-07-27 04:21:30.85956","678170e4-0688-436d-a02d-c0467f9af8c0",4,-1
44598,"bfd38797-8404-4b38-8b82-341da28b1f83",5,"2021-07-27 02:12:45.032855","2021-07-27 06:25:44.467103","b1b141fc-e867-40d1-842a-cea30a97ca4f",4,-1
44670,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",21,"2021-07-27 05:35:42.268719","2021-07-27 06:25:59.608784","1ffb1153-909d-44c7-9df1-6ed3a9a45bbd",4,-1
44013,"57ec08cc-0411-4643-b304-0e80dbc15ac7",2,"2021-07-25 03:40:56.77879","2021-07-27 07:20:13.326642","f9fe0130-4741-4103-af9c-86d85724ce54",1,-1
44497,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",2,"2021-07-26 17:27:14.72404","2021-07-27 08:28:44.371537","2da49de2-34e5-49d0-b752-af2a2ee061be",1,-1
44576,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",21,"2021-07-26 23:10:45.085807","2021-07-27 08:28:44.371537","e3e1d190-2b94-40c0-8e88-baa3fd198d0f",4,-1
44581,"23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7",9,"2021-07-26 23:33:53.908161","2021-07-27 08:37:10.644082","38a1e7ce-64ed-433d-b29c-becc4720caa1",0,-1
44629,"36569151-a2fb-43c1-9df7-2df512424c82",5,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","8b5ddd3d-cca6-4e01-ac7f-65dc56831933",4,-1
44630,"36569151-a2fb-43c1-9df7-2df512424c82",6,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","ab9b2592-a64a-4913-bf6c-3ae5bd5d26a5",4,-1
44631,"36569151-a2fb-43c1-9df7-2df512424c82",7,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","29bf512a-cd8c-4ceb-b25a-d96300c184bb",4,-1
44632,"36569151-a2fb-43c1-9df7-2df512424c82",8,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","8d81b190-d3b8-4cd9-bcec-0e59fdd7f2bc",4,-1
44633,"36569151-a2fb-43c1-9df7-2df512424c82",9,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","94d772c7-0254-4f08-814c-f6fc58fcfb9b",4,-1
44634,"36569151-a2fb-43c1-9df7-2df512424c82",10,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","c4dec95e-78a1-4840-b209-b3b597181534",4,-1
44635,"36569151-a2fb-43c1-9df7-2df512424c82",11,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","b7cdb93b-6f9d-468a-ae00-54cbc324ee84",4,-1
44636,"36569151-a2fb-43c1-9df7-2df512424c82",12,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","c4951cae-0b47-468b-a3ac-390cc8e9fd05",4,-1
44637,"36569151-a2fb-43c1-9df7-2df512424c82",13,"2021-07-27 03:37:28.474574","2021-07-27 10:27:07.840677","5d063a91-31b3-4688-97a7-e34a7181da30",4,-1
44739,"7966eb04-efcc-499b-8f03-d13916330531",6,"2021-07-27 11:31:57.779305","2021-07-27 11:32:00.001889","ac57cf28-556f-47af-9154-6bcea2ace9fc",0,-1
44740,"7966eb04-efcc-499b-8f03-d13916330531",7,"2021-07-27 11:31:57.779305","2021-07-27 11:32:00.001889","9be56060-3b01-47aa-a090-d072ef109fbf",0,-1
44741,"7966eb04-efcc-499b-8f03-d13916330531",2,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","94f30f21-f889-4a2e-9b94-818475bb1ca0",0,-1
44742,"7966eb04-efcc-499b-8f03-d13916330531",3,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","070758a0-092a-4a2c-8a16-253c835887cb",0,-1
44743,"7966eb04-efcc-499b-8f03-d13916330531",4,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","2ffbaec8-a646-4435-a17a-3a0a2b5f3e16",0,-1
44744,"7966eb04-efcc-499b-8f03-d13916330531",5,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","ac57cf28-556f-47af-9154-6bcea2ace9fc",0,-1
44745,"7966eb04-efcc-499b-8f03-d13916330531",6,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","9be56060-3b01-47aa-a090-d072ef109fbf",0,-1
44746,"8d87c468-699a-47a8-b40d-cfb73a5660ad",8,"2021-07-27 11:32:00.001889","2021-07-27 11:32:02.780039","44c92d97-bb39-469d-a13b-f2dd9ae644d1",0,-1
44747,"7966eb04-efcc-499b-8f03-d13916330531",2,"2021-07-27 11:32:02.780039","2021-07-27 12:11:34.025019","44c92d97-bb39-469d-a13b-f2dd9ae644d1",0,-1
44748,"7966eb04-efcc-499b-8f03-d13916330531",3,"2021-07-27 11:32:02.780039","2021-07-27 12:11:34.025019","94f30f21-f889-4a2e-9b94-818475bb1ca0",0,-1
44749,"7966eb04-efcc-499b-8f03-d13916330531",4,"2021-07-27 11:32:02.780039","2021-07-27 12:11:34.025019","070758a0-092a-4a2c-8a16-253c835887cb",0,-1
44750,"7966eb04-efcc-499b-8f03-d13916330531",5,"2021-07-27 11:32:02.780039","2021-07-27 12:11:34.025019","2ffbaec8-a646-4435-a17a-3a0a2b5f3e16",0,-1
44791,"2e22beba-8e36-42ba-a8bf-975683c52b5f",4,"2021-07-27 15:29:46.93926",NULL,"b0421cb2-e653-4581-9b83-04c8381e58c0",0,-1
44360,"c73b705c-40ad-4633-a6ed-d357ee2e2bcf",11,"2021-07-25 18:01:13.240231","2021-07-27 20:22:59.517292","b60605e6-ff41-4388-a61a-fafd2175f7ad",4,-1
44680,"3f8bbb15-61c0-4e3f-8e4a-907a5fb1565e",2,"2021-07-27 08:28:44.371537","2021-07-28 16:26:49.953107","e3e1d190-2b94-40c0-8e88-baa3fd198d0f",1,-1
44785,"c73b705c-40ad-4633-a6ed-d357ee2e2bcf",3,"2021-07-27 15:27:26.57036","2021-07-30 00:21:12.441267","8f357c9c-521a-4062-a771-2e547746a164",0,-1
44678,"57ec08cc-0411-4643-b304-0e80dbc15ac7",2,"2021-07-27 07:20:13.326642","2021-07-30 03:00:15.845649","ad1e670a-f346-4bf7-a02f-a91649c41ccb",1,-1
44756,"7966eb04-efcc-499b-8f03-d13916330531",3,"2021-07-27 12:11:34.025019","2021-07-30 12:19:28.399739","070758a0-092a-4a2c-8a16-253c835887cb",0,-1
44710,"36569151-a2fb-43c1-9df7-2df512424c82",4,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","8b5ddd3d-cca6-4e01-ac7f-65dc56831933",4,-1
44711,"36569151-a2fb-43c1-9df7-2df512424c82",5,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","ab9b2592-a64a-4913-bf6c-3ae5bd5d26a5",4,-1
44712,"36569151-a2fb-43c1-9df7-2df512424c82",6,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","29bf512a-cd8c-4ceb-b25a-d96300c184bb",4,-1
44713,"36569151-a2fb-43c1-9df7-2df512424c82",7,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","8d81b190-d3b8-4cd9-bcec-0e59fdd7f2bc",4,-1
44714,"36569151-a2fb-43c1-9df7-2df512424c82",8,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","94d772c7-0254-4f08-814c-f6fc58fcfb9b",4,-1
44715,"36569151-a2fb-43c1-9df7-2df512424c82",9,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","c4dec95e-78a1-4840-b209-b3b597181534",4,-1
44716,"36569151-a2fb-43c1-9df7-2df512424c82",10,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","b7cdb93b-6f9d-468a-ae00-54cbc324ee84",4,-1
44717,"36569151-a2fb-43c1-9df7-2df512424c82",11,"2021-07-27 10:27:07.840677","2021-07-30 20:00:16.540657","c4951cae-0b47-468b-a3ac-390cc8e9fd05",4,-1
44821,"2e22beba-8e36-42ba-a8bf-975683c52b5f",8,"2021-07-27 20:28:30.449212",NULL,"76a6fad8-10ff-4199-acf0-99e95edbd24b",0,-1
44200,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",23,"2021-07-25 18:01:13.240231","2021-07-27 21:31:15.156843","63a31035-2e6d-4922-a3f9-fa6e659b54ad",4,-1
44550,"26f947db-4e2a-41a5-896c-02cf8eb47af0",4,"2021-07-26 21:47:06.735249",NULL,"cd968cc3-7e83-49ce-b3bc-0819f0ab1048",0,-1
44551,"26f947db-4e2a-41a5-896c-02cf8eb47af0",5,"2021-07-26 21:47:06.735249",NULL,"08b16c20-8674-4068-80aa-23716cae9744",0,-1
44552,"26f947db-4e2a-41a5-896c-02cf8eb47af0",6,"2021-07-26 21:47:06.735249",NULL,"f8312e9c-59ba-486e-8e18-3cf66e89eddb",0,-1
44553,"26f947db-4e2a-41a5-896c-02cf8eb47af0",7,"2021-07-26 21:47:06.735249",NULL,"940a145d-f275-48df-ba39-02891f2caba9",0,-1
44554,"26f947db-4e2a-41a5-896c-02cf8eb47af0",8,"2021-07-26 21:47:06.735249",NULL,"6fe2f833-1612-42c6-8a06-149f8a7b03f1",0,-1
44555,"26f947db-4e2a-41a5-896c-02cf8eb47af0",0,"2021-07-26 21:47:06.735249",NULL,"b6f97d21-8194-4ddf-85ba-fec902560b39",1,-1
44556,"26f947db-4e2a-41a5-896c-02cf8eb47af0",1,"2021-07-26 21:47:06.735249",NULL,"92da3699-44f4-4af6-b778-c3a2116648ae",1,-1
44557,"26f947db-4e2a-41a5-896c-02cf8eb47af0",2,"2021-07-26 21:47:06.735249",NULL,"9d64fc16-1df3-4710-a50e-bae640c7b11b",1,-1
44558,"26f947db-4e2a-41a5-896c-02cf8eb47af0",3,"2021-07-26 21:47:06.735249",NULL,"61d8600d-25ca-4f4d-81a6-35c54ad71b48",1,-1
44559,"26f947db-4e2a-41a5-896c-02cf8eb47af0",4,"2021-07-26 21:47:06.735249",NULL,"a0f3f927-b1ce-439d-bb5a-ec1a7c227b0e",1,-1
44560,"26f947db-4e2a-41a5-896c-02cf8eb47af0",0,"2021-07-26 21:47:06.735249",NULL,"2472e8c8-fcb0-4651-9b78-d9d27e2a0f7c",4,-1
44561,"26f947db-4e2a-41a5-896c-02cf8eb47af0",1,"2021-07-26 21:47:06.735249",NULL,"74ebc2f4-b397-4dbc-b0cb-9235a88b92ac",4,-1
44562,"26f947db-4e2a-41a5-896c-02cf8eb47af0",2,"2021-07-26 21:47:06.735249",NULL,"ce6389c3-3a62-44d9-a21e-97ebbdfc6bbd",4,-1
44563,"26f947db-4e2a-41a5-896c-02cf8eb47af0",3,"2021-07-26 21:47:06.735249",NULL,"8b080aef-29b8-4a00-98ac-f2d272ceb2ed",4,-1
44564,"26f947db-4e2a-41a5-896c-02cf8eb47af0",4,"2021-07-26 21:47:06.735249",NULL,"d25de14b-607b-4460-a131-5e512e6c63bb",4,-1
44565,"26f947db-4e2a-41a5-896c-02cf8eb47af0",5,"2021-07-26 21:47:06.735249",NULL,"7fbc8e81-4c12-4ba1-81d8-c792f93e7d3f",4,-1
44566,"26f947db-4e2a-41a5-896c-02cf8eb47af0",6,"2021-07-26 21:47:06.735249",NULL,"e5fb43ab-6913-44fe-b2e9-3cfdfd49022a",4,-1
44567,"26f947db-4e2a-41a5-896c-02cf8eb47af0",7,"2021-07-26 21:47:06.735249",NULL,"8f51957b-7dd5-4138-863f-36ad415c7260",4,-1
44568,"26f947db-4e2a-41a5-896c-02cf8eb47af0",8,"2021-07-26 21:47:06.735249",NULL,"3a00d62f-23e9-4545-ba33-e5bad125910a",4,-1
44569,"26f947db-4e2a-41a5-896c-02cf8eb47af0",9,"2021-07-26 21:47:06.735249",NULL,"c7d67df5-d02a-440e-b8bc-4ba6980ab61c",4,-1
44570,"26f947db-4e2a-41a5-896c-02cf8eb47af0",10,"2021-07-26 21:47:06.735249",NULL,"6cfd42bd-d141-42a4-b4fb-ceda56d69c0b",4,-1
44545,"7966eb04-efcc-499b-8f03-d13916330531",15,"2021-07-26 21:24:18.336818","2021-07-26 22:14:41.048827","51dab868-820b-4969-8bba-bde0be8090d7",4,-1
44571,"7966eb04-efcc-499b-8f03-d13916330531",3,"2021-07-26 22:14:41.048827","2021-07-26 22:27:28.26789","51dab868-820b-4969-8bba-bde0be8090d7",1,-1
44572,"7966eb04-efcc-499b-8f03-d13916330531",15,"2021-07-26 22:14:41.048827","2021-07-26 22:27:28.26789","24f6829e-7bb4-4e1e-8b59-a07514657e72",4,-1
43978,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",5,"2021-07-25 03:40:56.77879","2021-07-26 23:33:53.908161","1732e623-ffc2-40f0-87ba-fdcf97131f1f",1,-1
43979,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",6,"2021-07-25 03:40:56.77879","2021-07-26 23:33:53.908161","f1cc4d7d-bef0-43dd-ba0a-17c7628aa775",1,-1
43980,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",7,"2021-07-25 03:40:56.77879","2021-07-26 23:33:53.908161","0cb44026-ebf0-4870-b98e-e620b0814808",1,-1
44342,"bb4a9de5-c924-4923-a0cb-9d1445f1ee5d",11,"2021-07-25 18:01:13.240231","2021-07-27 00:05:18.75919","9fbab4df-35dd-4991-9e82-9635ab756b0f",4,-1
43988,"36569151-a2fb-43c1-9df7-2df512424c82",5,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","16aff709-e855-47c8-8818-b9ba66e90fe8",0,-1
43989,"36569151-a2fb-43c1-9df7-2df512424c82",6,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","6c346d8b-d186-4228-9adb-ae919d7131dd",0,-1
43990,"36569151-a2fb-43c1-9df7-2df512424c82",7,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","4ffd2e50-bb5b-45d0-b7c4-e24d41b2ff5d",0,-1
43991,"36569151-a2fb-43c1-9df7-2df512424c82",8,"2021-07-25 03:40:56.77879","2021-07-27 01:25:02.041189","f38c5d80-093f-46eb-99d6-942aa45cd921",0,-1
44349,"bfd38797-8404-4b38-8b82-341da28b1f83",5,"2021-07-25 18:01:13.240231","2021-07-27 02:12:45.032855","4ca52626-58cd-449d-88bb-f6d631588640",4,-1
44599,"7bc12507-1a84-4921-9338-c1888d56dcd7",0,"2021-07-27 03:11:04.285177",NULL,"bee54c2e-c1c1-421d-bef3-b4f33900ad89",0,-1
44600,"7bc12507-1a84-4921-9338-c1888d56dcd7",1,"2021-07-27 03:11:04.285177",NULL,"b41a8617-3d68-404c-99a7-813423ecc4d9",0,-1
44601,"7bc12507-1a84-4921-9338-c1888d56dcd7",2,"2021-07-27 03:11:04.285177",NULL,"840d8755-4ea4-42c9-8979-1118e60a17bb",0,-1
44602,"7bc12507-1a84-4921-9338-c1888d56dcd7",3,"2021-07-27 03:11:04.285177",NULL,"3fd889ab-1a0d-452a-bd7e-6b4bf1faac6f",0,-1
44603,"7bc12507-1a84-4921-9338-c1888d56dcd7",4,"2021-07-27 03:11:04.285177",NULL,"8a8d3b2e-1cf5-4bb7-97bf-5d7bf407fddd",0,-1
44604,"7bc12507-1a84-4921-9338-c1888d56dcd7",5,"2021-07-27 03:11:04.285177",NULL,"7541a3c9-e838-4d53-9720-15ed1b430e3f",0,-1
44605,"7bc12507-1a84-4921-9338-c1888d56dcd7",6,"2021-07-27 03:11:04.285177",NULL,"fd5af96d-78ca-4172-a60b-40965bd8353f",0,-1
44606,"7bc12507-1a84-4921-9338-c1888d56dcd7",7,"2021-07-27 03:11:04.285177",NULL,"247fb5e7-9162-442a-b5a1-222b8c304815",0,-1
44607,"7bc12507-1a84-4921-9338-c1888d56dcd7",8,"2021-07-27 03:11:04.285177",NULL,"e380e9cf-9adf-4811-aef3-6dc905cb2b5e",0,-1
44608,"7bc12507-1a84-4921-9338-c1888d56dcd7",0,"2021-07-27 03:11:04.285177",NULL,"f7e7fa42-b4ab-4827-91b2-7f98a5c18825",1,-1
44609,"7bc12507-1a84-4921-9338-c1888d56dcd7",1,"2021-07-27 03:11:04.285177",NULL,"618d6e37-0c4c-4b0c-95f5-ee8b8ed891e4",1,-1
44610,"7bc12507-1a84-4921-9338-c1888d56dcd7",2,"2021-07-27 03:11:04.285177",NULL,"f145a4fb-8356-4773-847b-3bc53c13a6dc",1,-1
44611,"7bc12507-1a84-4921-9338-c1888d56dcd7",3,"2021-07-27 03:11:04.285177",NULL,"95f84072-2f51-4f12-9745-d4f0c5fb3ffa",1,-1
44612,"7bc12507-1a84-4921-9338-c1888d56dcd7",4,"2021-07-27 03:11:04.285177",NULL,"2f7bc860-8639-4cb7-a70b-99e92b98db9f",1,-1
44613,"7bc12507-1a84-4921-9338-c1888d56dcd7",0,"2021-07-27 03:11:04.285177",NULL,"6a0165ca-676b-4487-85dd-f8929a1d1d57",4,-1
44614,"7bc12507-1a84-4921-9338-c1888d56dcd7",1,"2021-07-27 03:11:04.285177",NULL,"699e265d-810c-442a-b5bf-d4be830a965f",4,-1
44615,"7bc12507-1a84-4921-9338-c1888d56dcd7",2,"2021-07-27 03:11:04.285177",NULL,"93f74ef0-80df-46a1-b51e-0438378986e5",4,-1
44577,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,"2021-07-26 23:33:53.908161","2021-07-30 19:00:12.570881","81a0889a-4606-4f49-b419-866b57331383",1,-1
44594,"36569151-a2fb-43c1-9df7-2df512424c82",5,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","6c346d8b-d186-4228-9adb-ae919d7131dd",0,-1
44595,"36569151-a2fb-43c1-9df7-2df512424c82",6,"2021-07-27 01:25:02.041189","2021-07-30 20:00:16.540657","4ffd2e50-bb5b-45d0-b7c4-e24d41b2ff5d",0,-1
44573,"7966eb04-efcc-499b-8f03-d13916330531",3,"2021-07-26 22:27:28.26789","2021-07-30 20:00:16.540657","24f6829e-7bb4-4e1e-8b59-a07514657e72",1,-1
44616,"7bc12507-1a84-4921-9338-c1888d56dcd7",3,"2021-07-27 03:11:04.285177",NULL,"236fea4f-862c-4888-9034-334dfafa5641",4,-1
44617,"7bc12507-1a84-4921-9338-c1888d56dcd7",4,"2021-07-27 03:11:04.285177",NULL,"1d847fde-80fb-4559-8a2f-10ea7ab18b0b",4,-1
44618,"7bc12507-1a84-4921-9338-c1888d56dcd7",5,"2021-07-27 03:11:04.285177",NULL,"0eff55ac-a831-44b3-93e9-2e33b0686aa6",4,-1
44619,"7bc12507-1a84-4921-9338-c1888d56dcd7",6,"2021-07-27 03:11:04.285177",NULL,"f782139f-5551-4063-be35-e358efb45415",4,-1
