evt,player_id_2,id,perceived_at,game_id,event_type,event_index,inning,top_of_inning,outs_before_play,batter_id,batter_team_id,pitcher_id,pitcher_team_id,home_score,away_score,home_strike_count,away_strike_count,batter_count,pitches,total_strikes,total_balls,total_fouls,is_leadoff,is_pinch_hit,lineup_position,is_last_event_for_plate_appearance,bases_hit,runs_batted_in,is_sacrifice_hit,is_sacrifice_fly,outs_on_play,is_double_play,is_triple_play,is_wild_pitch,batted_ball_type,is_bunt,errors_on_play,batter_base_after_play,is_last_game_event,event_text,additional_context,season,day,parsing_error,parsing_error_list,fixed_error,fixed_error_list,home_ball_count,away_ball_count,away_base_count,home_base_count,tournament,game_id-2,day-2,season-2,last_game_event,home_odds,away_odds,weather,series_index,series_length,is_postseason,home_team,away_team,home_score-2,away_score-2,number_of_innings,ended_on_top_of_inning,ended_in_shame,terminology_id,rules_id,statsheet_id,winning_pitcher_id,losing_pitcher_id,tournament-2,outcomes,team_roster_id,team_id,position_id,valid_from,valid_until,player_id,position_type_id,tournament-3,id-2,player_id-2,valid_from-2,valid_until-2,player_name,deceased,hash,anticapitalism,base_thirst,buoyancy,chasiness,coldness,continuation,divinity,ground_friction,indulgence,laserlikeness,martyrdom,moxie,musclitude,omniscience,overpowerment,patheticism,ruthlessness,shakespearianism,suppression,tenaciousness,thwackability,tragicness,unthwackability,watchfulness,pressurization,cinnamon,total_fingers,soul,fate,peanut_allergy,armor,bat,ritual,coffee,blood,url_slug,tournament-4,evolution,batting_rating,pitching_rating,baserunning_rating,defense_rating
Reality flickers in the feedback. Things look different ... Summers Pony is now up to bat.,733d80f1-2485-40f7-828b-fd7cd8243a01,419082,2020-09-22 18:19:59.18,57e6a459-904f-45e2-bbe1-f6e4f3f81473,STRIKEOUT,58,5,True,2,81a0889a-4606-4f49-b419-866b57331383,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,c17a4397-4dcc-440e-8c53-d897e971cae9,b024e975-1c4a-4575-8936-a3754a08806a,5,10,3,3,0,"{B,B,S,S}",3,3,0,False,False,0,True,0,0,False,False,1,False,False,False,NULL,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Summers Pony is now up to bat."",""Ball. 2-1"",""Ball. 3-1"",""Strike, swinging. 3-2"",""Summers Pony struck out swinging.""}",NULL,7,26,False,{},False,{},4,4,4,4,-1,57e6a459-904f-45e2-bbe1-f6e4f3f81473,26,7,NULL,0.500091,0.499909,12,3,3,False,b024e975-1c4a-4575-8936-a3754a08806a,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,5,12,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,4a067a37-2832-41be-bc26-b02d96a08e84,60026a9d-fc9a-4f5a-94fd-2225398fa3da,c17a4397-4dcc-440e-8c53-d897e971cae9,-1,"{""Rai Spliff flickers! Rai Spliff and Summers Pony switched teams in the feedback!""}",36958,b024e975-1c4a-4575-8936-a3754a08806a,6,2020-09-04 10:20:12.8,2020-09-22 18:20:00.542,81a0889a-4606-4f49-b419-866b57331383,0,-1,156611,81a0889a-4606-4f49-b419-866b57331383,2020-09-18 21:20:00.665,2020-09-22 18:35:00.681,Summers Pony,False,aa84af1c-f691-bda7-2bbf-90629ba0a4a0,0.147636117628526,1.03588612529184,0.639761012494388,0.536094196758527,0.884535799094957,0.297226801652804,0.94889609026356,1.12714005875876,0.704012424508646,0.20488551882323,1.09485622017977,0.528893175182992,0.912118630980618,0.950949931207206,0.847175018479209,0.736131133444481,1.06956396534739,0.433910908295247,0.463326029982723,0.613386008776856,0.418866132749654,0.1,0.547115139229553,0.589050734479937,0.648452284870361,0.898583964864741,10,4,27,False,,,Fist-fighting the sea,5,8,summers-pony,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Cedric Spliff is now up to bat.,86adac6f-c694-44ac-9560-758de7eac937,433076,2020-09-23 09:14:43.110253,f3a353d3-8592-482b-b383-b014df0c5a60,OUT,48,4,False,1,c31d874c-1b4d-40f2-a1b3-42542e934047,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,6f9de777-e812-4c84-915c-ef283c9f0cde,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,4,5,3,3,0,"{C,B,X}",1,1,0,False,False,0,True,0,0,False,False,1,False,False,False,GROUNDER,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Cedric Spliff is now up to bat."",""Strike, looking. 0-1"",""Ball. 1-1"",""Cedric Spliff hit a ground out to Nolanestophia Patterson.""}",NULL,7,41,False,{},False,{},4,4,4,4,-1,f3a353d3-8592-482b-b383-b014df0c5a60,41,7,NULL,0.451723,0.548277,12,3,3,False,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,7,6,9,False,True,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,c366c976-7cd0-40d3-8d31-8923d918691c,a691f2ba-9b69-41f8-892c-1acd42c336e4,6f9de777-e812-4c84-915c-ef283c9f0cde,-1,"{""Quack Enjoyable flickers! Quack Enjoyable and Cedric Spliff switched teams in the feedback!""}",36962,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,1,2020-09-04 11:20:11.206,2020-09-23 09:14:46.010955,c31d874c-1b4d-40f2-a1b3-42542e934047,0,-1,155618,c31d874c-1b4d-40f2-a1b3-42542e934047,2020-08-30 19:18:18.939,2020-09-23 09:33:43.869,Cedric Spliff,False,8d4ccf1c-ba4e-ec22-527f-3e6182cc64a1,0.170965542028287,0.985564291977409,0.518695753069171,0.481846282042788,0.74668555295684,0.482230388583736,0.11540348921956,0.785891795054403,0.477696595619663,0.268206537908726,0.291830600600625,0.22094725660026,0.340244019778446,0.995312869672346,0.995164755107433,0.133820675780807,0.501161188661964,0.183595084920901,0.622184865158041,0.004693329194886,0.384063000744312,0.1,0.278520103098062,0.762069730510522,0.682299775765956,0.206844785757076,10,6,84,True,,,Intermittent fasting,4,9,cedric-spliff,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Lachlan Shelton is now up to bat.,90768354-957e-4b4c-bb6d-eab6bbda0ba3,429937,2020-09-23 11:04:28.111624,3a320186-3936-468d-b060-b6b636e3c131,SACRIFICE,16,1,False,1,9f85676a-7411-444a-8ae2-c7f8f73c285c,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,5e4dfa16-f1b9-400f-b8ef-a1613c2b026a,bfd38797-8404-4b38-8b82-341da28b1f83,1,1,3,3,0,"{B,C,B}",1,3,0,False,False,0,True,0,1,True,False,1,False,False,False,NULL,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Lachlan Shelton is now up to bat."",""Ball. 2-0"",""Strike, looking. 2-1"",""Ball. 3-1"",""Beans McBlase  scores on the sacrifice.""}",NULL,7,43,False,{},False,{},4,4,4,4,-1,3a320186-3936-468d-b060-b6b636e3c131,43,7,NULL,0.59838,0.40162,12,2,3,False,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,bfd38797-8404-4b38-8b82-341da28b1f83,6,9,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,47d20764-cb6e-4202-b098-01b3f56e50b2,5e4dfa16-f1b9-400f-b8ef-a1613c2b026a,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,-1,"{""Eugenia Garbage flickers! Eugenia Garbage and Lachlan Shelton switched teams in the feedback!"",""Eugenia Garbage flickers! Eugenia Garbage and Simon Haley switched teams in the feedback!""}",36994,bfd38797-8404-4b38-8b82-341da28b1f83,3,2020-09-08 14:22:08.6,2020-09-23 11:04:30.76,9f85676a-7411-444a-8ae2-c7f8f73c285c,0,-1,156368,9f85676a-7411-444a-8ae2-c7f8f73c285c,2020-09-15 20:10:00.618,2020-09-23 11:30:00.463,Lachlan Shelton,False,c87185d5-d008-0a2d-7525-e073a97fb5a3,0.791247241603099,0.40076036821411,0.663071395149096,0.406315250290352,0.252275943787322,0.782307773623038,0.357439948487382,0.931713207500872,0.361211138804473,0.25769676359372,0.980808918594681,0.045387795082115,0.771559205578142,0.105486127796603,0.100408737444652,0.719533086929616,0.632876021780977,1.01974084422196,0.658169689854867,0.61358896266017,0.158957378843615,0.1,0.329362897420818,0.603700429404843,0.825023824642662,0.236915892673219,11,8,85,False,,,Napping,9,10,lachlan-shelton,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Simon Haley is now up to bat.,90768354-957e-4b4c-bb6d-eab6bbda0ba3,434394,2020-09-23 11:19:26.110273,3a320186-3936-468d-b060-b6b636e3c131,WALK,61,6,True,1,020ed630-8bae-4441-95cc-0e4ecc27253b,bfd38797-8404-4b38-8b82-341da28b1f83,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,6,5,3,3,0,"{B,B,C,B}",1,4,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Simon Haley is now up to bat."",""Ball. 2-0"",""Ball. 3-0"",""Strike, looking. 3-1"",""Simon Haley draws a walk.""}",NULL,7,43,False,{},False,{},4,4,4,4,-1,3a320186-3936-468d-b060-b6b636e3c131,43,7,NULL,0.59838,0.40162,12,2,3,False,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,bfd38797-8404-4b38-8b82-341da28b1f83,6,9,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,47d20764-cb6e-4202-b098-01b3f56e50b2,5e4dfa16-f1b9-400f-b8ef-a1613c2b026a,9ba361a1-16d5-4f30-b590-fc4fc2fb53d2,-1,"{""Eugenia Garbage flickers! Eugenia Garbage and Lachlan Shelton switched teams in the feedback!"",""Eugenia Garbage flickers! Eugenia Garbage and Simon Haley switched teams in the feedback!""}",36936,eb67ae5e-c4bf-46ca-bbbc-425cd34182ff,0,2020-09-03 17:34:32.163,2020-09-23 11:19:27.192,020ed630-8bae-4441-95cc-0e4ecc27253b,0,-1,155474,020ed630-8bae-4441-95cc-0e4ecc27253b,2020-08-30 07:26:01.744,2020-09-23 11:30:00.218796,Simon Haley,False,fb745324-27e5-cf62-c24d-da2242c92834,0.302316891773389,0.727854727262254,0.798403207925229,0.066735989635678,0.44477550649032,0.475675828758725,0.668784786269595,0.527487374702323,0.879439948337961,0.834368105277332,0.542696981765628,0.332473386501798,0.024493913004657,0.016212957447514,0.347304109196367,0.99,0.01,0.167008208445733,0.628963944816225,0.375824097700712,0.128579559954593,0.1,0.338932204344675,0.224988601816619,0.531280184880911,0.82264894400006,11,6,14,True,,,Rain dance,10,2,simon-haley,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Allison Abbott is now up to bat.,c0177f76-67fc-4316-b650-894159dede45,437011,2020-09-23 23:03:43.12518,3dc0e14a-e1ed-4109-a199-efdd4971ffea,WALK,9,1,True,0,1068f44b-34a0-42d8-a92e-2be748681a6f,b024e975-1c4a-4575-8936-a3754a08806a,e3c514ae-f813-470e-9c91-d5baf5ffcf16,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,1,0,3,3,0,"{F,B,B,B,F,B}",2,4,2,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Allison Abbott is now up to bat."",""Foul Ball. 0-1"",""Ball. 1-1"",""Ball. 2-1"",""Ball. 3-1"",""Foul Ball. 3-2"",""Allison Abbott draws a walk.""}",NULL,7,55,False,{},False,{},4,4,4,4,-1,3dc0e14a-e1ed-4109-a199-efdd4971ffea,55,7,NULL,0.442924,0.557076,12,2,3,False,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,b024e975-1c4a-4575-8936-a3754a08806a,8,9,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,71b82c3a-4298-4103-bd8e-a850ab3bdc14,6b8d128f-ed51-496d-a965-6614476f8256,e3c514ae-f813-470e-9c91-d5baf5ffcf16,-1,"{""Paula Mason flickers! Paula Mason and Allison Abbott switched teams in the feedback!""}",36964,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,3,2020-09-04 11:20:11.206,2020-09-23 23:03:46.645,1068f44b-34a0-42d8-a92e-2be748681a6f,0,-1,155603,1068f44b-34a0-42d8-a92e-2be748681a6f,2020-08-30 19:18:18.939,2020-09-23 23:40:01.060602,Allison Abbott,False,f261e62a-e13f-15a4-bee1-79cffdfb3e6b,0.804032911297631,0.270360442508648,0.250456013642749,0.218973948287716,0.915079263848471,0.289378669133596,0.67245670576457,1.01404610166742,0.521829306739934,0.798170623895912,0.667301204555796,0.780962257703758,0.789301289593345,0.314855754360284,0.969709784770843,0.85827055904087,0.841113778383192,0.164630617967421,0.506256414446559,0.297621345136485,0.440156229845802,0.1,0.314052818275117,0.408489758251205,0.491361758383819,0.061573116265278,10,3,53,True,,,Rolling around,1,8,allison-abbott,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Marco Stink is now up to bat.,b39b5aae-8571-4c90-887a-6a00f2a2f6fd,449267,2020-09-24 05:21:17.119834,ecd85fa3-75da-4386-802a-2cd39b58dcab,DOUBLE,69,7,False,1,87e6ae4b-67de-4973-aa56-0fc9835a1e1e,adc5b394-8f76-416d-9ce9-813706877b84,c17a4397-4dcc-440e-8c53-d897e971cae9,b024e975-1c4a-4575-8936-a3754a08806a,5,4,3,3,0,"{B,B,X}",0,2,0,False,False,0,True,2,0,False,False,0,False,False,False,UNKNOWN,False,0,2,False,"{""Reality flickers in the feedback. Things look different ... Marco Stink is now up to bat."",""Ball. 1-0"",""Ball. 2-0"",""Marco Stink hits a Double!""}",NULL,7,61,False,{},False,{},4,4,4,4,-1,ecd85fa3-75da-4386-802a-2cd39b58dcab,61,7,NULL,0.466689,0.533311,12,2,3,False,adc5b394-8f76-416d-9ce9-813706877b84,b024e975-1c4a-4575-8936-a3754a08806a,7,4,8,True,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,bf54f64b-24dd-4093-9590-83a692080267,7663c3ca-40a1-4f13-a430-14637dce797a,c17a4397-4dcc-440e-8c53-d897e971cae9,-1,"{""Dickerson Morse flickers! Dickerson Morse and Marco Stink switched teams in the feedback!""}",36776,b024e975-1c4a-4575-8936-a3754a08806a,8,2020-07-29 23:13:26.051,2020-09-24 05:21:21.204,87e6ae4b-67de-4973-aa56-0fc9835a1e1e,0,-1,155251,87e6ae4b-67de-4973-aa56-0fc9835a1e1e,2020-08-30 07:25:58.947,2020-09-24 05:30:00.989154,Marco Stink,False,11c6d415-ab03-6cc1-5157-03f017234382,0.768788610796117,1.08896287374416,0.399762246457814,0.889052808375107,1.1726773161848,0.797592863561908,1.16491156504595,0.667578439859862,0.25942069017083,0.863599786030836,0.245838071240109,0.401274758853084,0.907858973045541,0.422794137481155,0.484992803636635,0.564581386208397,1.07061160014871,0.987555965360418,0.286545270352292,1.09904165352076,0.306217617640293,0.1,0.545443908048743,0.97883673846218,0.675307577987094,0.704629595387018,11,6,32,False,,,Repenting,11,5,marco-stink,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Paula Mason is now up to bat.,5bcfb3ff-5786-4c6c-964c-5c325fcc48d7,458581,2020-09-24 14:25:44.109709,e092a120-435a-44bb-803a-ebe9d7c87619,OUT,75,7,False,0,c0177f76-67fc-4316-b650-894159dede45,747b8e4a-7e50-4638-a973-ea7950a3e739,e3c514ae-f813-470e-9c91-d5baf5ffcf16,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,11,7,3,3,0,"{B,X}",1,1,0,False,False,0,True,0,0,False,False,1,False,False,False,FLY,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Paula Mason is now up to bat."",""Ball. 1-1"",""Paula Mason hit a flyout to Paula Turnip.""}",NULL,7,70,False,{},False,{},4,4,4,4,-1,e092a120-435a-44bb-803a-ebe9d7c87619,70,7,NULL,0.476674,0.523326,12,2,3,False,747b8e4a-7e50-4638-a973-ea7950a3e739,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,13,7,8,True,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,89c35ab3-507d-4ca6-a0b0-572f899bd3ff,1db2f602-64b1-4a5c-8697-1932cc2c6df1,e3c514ae-f813-470e-9c91-d5baf5ffcf16,-1,"{""Paula Turnip flickers! Paula Turnip and Paula Mason switched teams in the feedback!""}",37124,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,3,2020-09-23 23:03:46.645,2020-09-24 14:25:46.611,c0177f76-67fc-4316-b650-894159dede45,0,-1,156772,c0177f76-67fc-4316-b650-894159dede45,2020-09-23 23:40:00.242656,2020-09-24 14:35:01.082,Paula Mason,False,147bed47-bea6-f572-6489-d5937bec4afd,0.09,0.766741462528667,0.277884983793073,0.692227778572287,0.686207762174351,0.09,0.982482741934494,0.09,0.75598161646231,0.846085514903897,0.827057422194885,0.608965372260731,0.483643611451782,0.123261110116871,0.646089120971773,0.01,0.795920034451561,0.233773134125859,0.450649232384036,0.48238270206788,0.652437588412849,0.1,0.559006863381855,0.540200602115129,0.514443916441798,0.066912297339568,11,5,93,True,,,Signing autographs,6,10,paula-mason,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Alyssa Harrell is now up to bat.,32810dca-825c-4dbc-8b65-0702794c424e,468991,2020-09-25 09:04:13.617535,6e1f9a8c-6232-4964-ac65-2f83a5281ab8,OUT,12,1,True,2,80de2b05-e0d4-4d33-9297-9951b2b5c950,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,e6114fd4-a11d-4f6c-b823-65691bb2d288,979aee4a-6d80-4863-bf1c-ee1a78e06024,0,1,3,3,0,"{F,X}",2,1,1,False,False,0,True,0,0,False,False,1,False,False,False,GROUNDER,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Alyssa Harrell is now up to bat."",""Foul Ball. 1-2"",""Alyssa Harrell hit a ground out to Baldwin Breadwinner.""}",NULL,7,89,False,{},False,{},4,4,4,4,-1,6e1f9a8c-6232-4964-ac65-2f83a5281ab8,89,7,NULL,0.43913,0.56087,12,3,3,False,979aee4a-6d80-4863-bf1c-ee1a78e06024,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,9,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,b59117ca-9569-4cee-9dc7-caa73dbab9fc,1732e623-ffc2-40f0-87ba-fdcf97131f1f,e6114fd4-a11d-4f6c-b823-65691bb2d288,-1,"{""Eduardo Woodman flickers! Eduardo Woodman and Alyssa Harrell switched teams in the feedback!"",""Eduardo Woodman flickers! Eduardo Woodman and Alyssa Harrell switched teams in the feedback!"",""James Mora is Partying!""}",37077,979aee4a-6d80-4863-bf1c-ee1a78e06024,7,2020-09-17 17:06:06.348,2020-09-25 09:04:14.174,80de2b05-e0d4-4d33-9297-9951b2b5c950,0,-1,156448,80de2b05-e0d4-4d33-9297-9951b2b5c950,2020-09-17 17:35:00.612,2020-09-25 09:30:00.445342,Alyssa Harrell,False,140a843d-4f2d-9462-d247-e4d6e0f8ac0b,1.01977251514065,0.778449165893728,0.658753195875241,0.952724209689707,0.183886456850951,0.092212860776908,0.312705243370742,0.295850628289317,0.312721006538408,0.290280255184728,0.758124991028602,0.227315915955787,0.515985945473217,1.02526033620849,0.669481283643337,0.212608812552268,0.069077664964356,0.708816180437525,0.958428294993273,0.84510254228229,0.642817428992162,0.1,0.731938703695573,0.13,0.502457678122981,0.763897809293015,12,3,10,True,,,Landscapes,4,2,alyssa-harrell,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Alyssa Harrell is now up to bat.,32810dca-825c-4dbc-8b65-0702794c424e,471074,2020-09-25 09:12:41.608226,6e1f9a8c-6232-4964-ac65-2f83a5281ab8,OUT,36,3,False,2,80de2b05-e0d4-4d33-9297-9951b2b5c950,979aee4a-6d80-4863-bf1c-ee1a78e06024,1732e623-ffc2-40f0-87ba-fdcf97131f1f,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,2,4,3,3,0,{X},1,0,0,False,False,0,True,0,0,False,False,1,False,False,False,GROUNDER,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Alyssa Harrell is now up to bat."",""Alyssa Harrell hit a ground out to Summers Pony.""}",NULL,7,89,False,{},False,{},4,4,4,4,-1,6e1f9a8c-6232-4964-ac65-2f83a5281ab8,89,7,NULL,0.43913,0.56087,12,3,3,False,979aee4a-6d80-4863-bf1c-ee1a78e06024,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,9,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,b59117ca-9569-4cee-9dc7-caa73dbab9fc,1732e623-ffc2-40f0-87ba-fdcf97131f1f,e6114fd4-a11d-4f6c-b823-65691bb2d288,-1,"{""Eduardo Woodman flickers! Eduardo Woodman and Alyssa Harrell switched teams in the feedback!"",""Eduardo Woodman flickers! Eduardo Woodman and Alyssa Harrell switched teams in the feedback!"",""James Mora is Partying!""}",37130,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,0,2020-09-25 09:04:14.174,2020-09-25 09:12:45.169,80de2b05-e0d4-4d33-9297-9951b2b5c950,0,-1,156448,80de2b05-e0d4-4d33-9297-9951b2b5c950,2020-09-17 17:35:00.612,2020-09-25 09:30:00.445342,Alyssa Harrell,False,140a843d-4f2d-9462-d247-e4d6e0f8ac0b,1.01977251514065,0.778449165893728,0.658753195875241,0.952724209689707,0.183886456850951,0.092212860776908,0.312705243370742,0.295850628289317,0.312721006538408,0.290280255184728,0.758124991028602,0.227315915955787,0.515985945473217,1.02526033620849,0.669481283643337,0.212608812552268,0.069077664964356,0.708816180437525,0.958428294993273,0.84510254228229,0.642817428992162,0.1,0.731938703695573,0.13,0.502457678122981,0.763897809293015,12,3,10,True,,,Landscapes,4,2,alyssa-harrell,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Farrell Seagull is now up to bat.,81a0889a-4606-4f49-b419-866b57331383,475843,2020-09-26 15:01:01.110023,4811a890-02b1-436a-be28-9be8d53613b5,STRIKEOUT,3,0,True,1,bbf9543f-f100-445a-a467-81d7aab12236,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,6f9de777-e812-4c84-915c-ef283c9f0cde,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0,0,3,3,0,"{B,C,S,B,B,C}",3,3,0,False,False,0,True,0,0,False,False,1,False,False,False,NULL,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Farrell Seagull is now up to bat."",""Ball. 1-0"",""Strike, looking. 1-1"",""Strike, swinging. 1-2"",""Ball. 2-2"",""Ball. 3-2"",""Farrell Seagull strikes out looking.""}",NULL,7,101,False,{},False,{},4,4,4,4,-1,4811a890-02b1-436a-be28-9be8d53613b5,101,7,NULL,0.577482,0.422518,12,3,5,True,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,23e4cbc1-e9cd-47fa-a35b-bfa06f726cb7,4,5,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,f9c0223a-4c00-4dfc-bd73-a01e8f821449,60026a9d-fc9a-4f5a-94fd-2225398fa3da,6f9de777-e812-4c84-915c-ef283c9f0cde,-1,"{""Summers Pony flickers! Summers Pony and Farrell Seagull switched teams in the feedback!""}",36961,105bc3ff-1320-4e37-8ef0-8d595cb95dd0,0,2020-09-04 11:20:11.206,2020-09-26 15:01:03.709,bbf9543f-f100-445a-a467-81d7aab12236,0,-1,155616,bbf9543f-f100-445a-a467-81d7aab12236,2020-08-30 19:18:18.939,2020-09-26 15:28:00.214524,Farrell Seagull,False,a91a90cf-d7a2-ea4d-139e-5f7cacd50b35,0.248223361876985,0.187034971424727,0.474597851343515,0.597820479838099,0.702133307999598,0.77542140239898,0.16624559044366,0.671240050498073,0.256829367830625,0.474969266713562,0.78550258924112,0.693671929005876,0.010091376284417,0.403999998328642,0.516522340429979,0.182749274570533,0.489834820327868,0.292260045439757,0.994044514323701,0.293945588770513,0.54731477822418,0.1,0.345273247359215,0.056228892080283,0.527642892217488,0.549991779815399,10,7,42,True,,,Photography,4,2,farrell-seagull,-1,0,-1,-1,-1,-1
Reality flickers in the feedback. Things look different ... Valentine Games is now up to bat.,1f159bab-923a-4811-b6fa-02bfde50925a,481427,2020-10-05 21:17:59.305,63b0c486-f2e5-4c99-8fe5-17b8687cbd8d,OUT,52,6,False,0,c675fcdf-6117-49a6-ac32-99a89a3a88aa,878c1bf6-0d21-4659-bfee-916c8314d69c,e111a46d-5ada-4311-ac4f-175cca3357da,9debc64f-74b7-4ae1-a4d6-fce0144b6ea5,0,8,3,3,0,"{F,X}",2,1,1,False,False,0,True,0,0,False,False,1,False,False,False,GROUNDER,False,0,0,False,"{""Reality flickers in the feedback. Things look different ... Valentine Games is now up to bat."",""Foul Ball. 1-2"",""Valentine Games hit a ground out to NaN.""}",NULL,8,5,False,{},False,{},4,4,4,4,-1,63b0c486-f2e5-4c99-8fe5-17b8687cbd8d,5,8,NULL,0.325085,0.674915,12,3,3,False,878c1bf6-0d21-4659-bfee-916c8314d69c,9debc64f-74b7-4ae1-a4d6-fce0144b6ea5,2,10,8,False,False,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,600bbcd9-023a-4080-9e53-bad218f10307,e111a46d-5ada-4311-ac4f-175cca3357da,0bb35615-63f2-4492-80ec-b6b322dc5450,-1,"{""NaN flickers! NaN and Valentine Games switched teams in the feedback!""}",37004,9debc64f-74b7-4ae1-a4d6-fce0144b6ea5,8,2020-09-09 18:16:07.371,2020-10-05 21:18:00.001755,c675fcdf-6117-49a6-ac32-99a89a3a88aa,0,-1,156607,c675fcdf-6117-49a6-ac32-99a89a3a88aa,2020-09-18 21:20:00.471,2020-10-05 21:32:00.238184,Valentine Games,False,1e72be9e-2cc0-0fc4-5d27-19dcf7b4bbab,0.362478479198686,0.446914708197171,0.769458979959579,0.262938148254117,0.348520717826327,1.11577706604186,0.932424293824693,1.19106454026022,0.995473779600001,0.840895036820702,1.22140169644221,1.01312490569923,1.35227049113968,1.14296482970221,1.08071445097747,0.284031796319322,0.912522913857858,0.563464677933971,0.873654602839542,0.529022337921717,0.748938488018459,0.1,0.778946149820713,0.254748541975494,0.338440880173829,0.881480637440198,13,2,58,False,,,Blacking out,9,12,valentine-games,-1,0,-1,-1,-1,-1
